srcip;sport;dstip;dsport;proto;state;dur;sbytes;dbytes;sttl;dttl;sloss;dloss;service;Sload;Dload;Spkts;Dpkts;swin;dwin;stcpb;dtcpb;smeansz;dmeansz;trans_depth;res_bdy_len;Sjit;Djit;Stime;Ltime;Sintpkt;Dintpkt;tcprtt;synack;ackdat;is_sm_ips_ports;ct_state_ttl;ct_flw_http_mthd;is_ftp_login;ct_ftp_cmd;ct_srv_src;ct_srv_dst;ct_dst_ltm;ct_src_ ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;attack_cat;label
59.166.0.0;1443;149.171.126.4;5190;tcp;FIN;0.044138;1168;2364;31;29;4;4;-;1.966.559.531;398.024.375;14;14;255;255;1066301789;3216763053;83;169;0;0;288.667.767;822.045;1421927499;1421927499;3.308.692;3.348.923;0.000772;0.000596;0.000176;0;0;0;0;0;9;6;1;1;1;1;1;;0
59.166.0.6;16425;149.171.126.7;5190;tcp;FIN;0.007065;2128;4312;31;29;6;6;-;2317905.25;4679971.5;26;24;255;255;1426303733;1426594696;82;180;0;0;19.704.899;0.521184;1421927499;1421927499;0.26788;0.282;0.000717;0.00057;0.000147;0;0;0;0;0;17;3;1;2;1;1;1;;0
59.166.0.6;43312;149.171.126.5;6881;tcp;FIN;0.547358;12622;548216;31;29;21;197;-;1.836.458.125;7994256.5;218;438;255;255;2975895484;2975816782;58;1252;0;0;574.517.572;404.664.223;1421927498;1421927499;2.520.862;12.572;0.000597;0.000473;0.000124;0;0;0;0;0;17;5;1;2;1;1;1;;0
59.166.0.9;8696;149.171.126.4;53;udp;CON;0.001025;146;178;31;29;0;0;dns;569.756.125;694.634.125;2;2;0;0;0;0;73;89;0;0;0;0;1421927499;1421927499;0.001;0.004;0;0;0;0;0;0;0;0;3;5;2;1;1;1;1;;0
59.166.0.1;49891;149.171.126.6;53;udp;CON;0.011428;146;178;31;29;0;0;dns;5.110.255.469;6.230.311.328;2;2;0;0;0;0;73;89;0;0;0;0;1421927499;1421927499;0.006;0.004;0;0;0;0;0;0;0;0;3;4;2;3;3;1;1;;0
59.166.0.1;9191;149.171.126.9;53;udp;CON;0.001386;146;178;31;29;0;0;dns;4.213.564.375;5.137.085.313;2;2;0;0;0;0;73;89;0;0;0;0;1421927499;1421927499;0.005;0.004;0;0;0;0;0;0;0;0;3;2;1;3;3;1;1;;0
59.166.0.2;45244;149.171.126.5;22;tcp;FIN;0.016432;5928;8114;31;29;14;17;ssh;2839824.75;3884615.25;62;60;255;255;1246302170;1247213594;96;135;0;0;16.682.041;1.519.437;1421927499;1421927499;0.269377;0.269759;0.000795;0.000639;0.000156;0;0;0;0;0;1;1;2;1;1;1;1;;0
59.166.0.8;13869;149.171.126.6;5190;tcp;FIN;0.100316;2024;4312;31;29;6;6;-;1.547.111.094;3.295.984.688;24;24;255;255;1486301625;3632589173;84;180;0;0;0;11.979.506;1421927499;1421927499;4.346.783;4.333.565;0.000794;0.000639;0.000155;0;0;0;0;0;3;5;2;2;1;1;1;;0
59.166.0.8;64265;149.171.126.0;53;udp;CON;0.001149;146;178;31;29;0;0;dns;5.082.680.625;619669.25;2;2;0;0;0;0;73;89;0;0;0;0;1421927499;1421927499;0.01;0.002;0;0;0;0;0;0;0;0;2;2;1;2;1;1;1;;0
59.166.0.6;42249;149.171.126.5;6881;tcp;FIN;108.473;13454;548216;31;29;21;197;-;9.880.430.469;4033925.5;234;438;255;255;2975896495;2980537943;57;1252;0;0;110.843.903;806.096.133;1421927498;1421927499;4.652.073;248.116;0.000586;0.00046;0.000126;0;0;0;0;0;9;6;2;1;1;1;1;;0
59.166.0.3;20476;149.171.126.7;80;tcp;FIN;1.006.342;1684;10168;31;29;3;5;http;1.243.314.844;7.634.779.688;14;18;255;255;586303959;587395422;120;565;1;3924;8.761.747.332;7.676.113.129;1421927498;1421927499;77.380.772;59.162.765;0.000708;0.000571;0.000137;0;0;1;0;0;1;3;1;1;1;1;1;;0
59.166.0.1;4145;149.171.126.4;53;udp;CON;0.003424;146;178;31;29;0;0;dns;170560.75;2.079.439.219;2;2;0;0;0;0;73;89;0;0;0;0;1421927499;1421927499;0.002;0.003;0;0;0;0;0;0;0;0;3;5;2;3;3;1;1;;0
59.166.0.7;50162;149.171.126.1;57107;udp;CON;0.001678;520;304;31;29;0;0;-;1.859.356.375;1.087.008.375;4;4;0;0;0;0;130;76;0;0;0.610469;0.287558;1421927500;1421927500;0.435667;0.206333;0;0;0;0;0;0;0;0;7;7;7;3;1;1;3;;0
59.166.0.7;5370;149.171.126.1;49946;tcp;FIN;0.300116;4152;2976;31;29;7;7;-;1.064.388.438;76503.75;26;28;255;255;4175892331;2029405080;160;106;0;0;688.259.182;17.639.334;1421927500;1421927500;1.199.164;11.095.556;0.000679;0.00053;0.000149;0;0;0;0;0;7;7;7;3;1;1;3;;0
59.166.0.5;47214;149.171.126.1;53;udp;CON;0.001086;146;178;31;29;0;0;dns;537753.25;6.556.169.375;2;2;0;0;0;0;73;89;0;0;0;0;1421927500;1421927500;0.006;0.007;0;0;0;0;0;0;0;0;5;2;7;6;3;1;2;;0
59.166.0.7;47987;149.171.126.1;111;udp;CON;0.004525;568;304;31;29;0;0;-;753.149.125;4.030.939.063;4;4;0;0;0;0;142;76;0;0;1.694.464;1.438.727;1421927500;1421927500;1.202.667;1.024.333;0;0;0;0;0;0;0;0;7;7;7;3;1;1;3;;0
59.166.0.0;46635;149.171.126.5;53;udp;CON;0.001036;146;178;31;29;0;0;dns;5.637.065.625;6.872.586.875;2;2;0;0;0;0;73;89;0;0;0;0;1421927500;1421927500;0.004;0.002;0;0;0;0;0;0;0;0;4;2;4;3;2;2;2;;0
59.166.0.1;10745;149.171.126.9;80;tcp;FIN;1.149.205;1580;10168;31;29;3;5;http;1.008.697.363;6.685.665.625;12;18;255;255;3511690176;1399911566;132;565;1;3924;9.624.648.821;7.746.687.399;1421927499;1421927500;104.442.001;67.237.117;0.006323;0.006173;0.00015;0;0;1;0;0;3;3;2;5;3;1;2;;0
59.166.0.1;43722;149.171.126.0;80;tcp;FIN;1.613.836;19826;1087890;31;29;2;370;http;9.801.739.063;5385588;372;746;255;255;3271692375;3279161759;53;1458;1;524288;276.503.923;175.902.925;1421927499;1421927500;43.491;2.165.521;0.000932;0.000522;0.00041;0;0;1;0;0;3;2;2;5;3;1;1;;0
59.166.0.0;46635;149.171.126.5;53;udp;CON;0.001036;146;178;31;29;0;0;dns;5.637.065.625;6.872.586.875;2;2;0;0;0;0;73;89;0;0;0;0;1421927500;1421927500;0.004;0.002;0;0;0;0;0;0;0;0;4;2;4;3;2;2;2;;0
59.166.0.3;19910;149.171.126.7;26075;udp;CON;0.001652;528;304;31;29;0;0;-;1917675.5;1104116.25;4;4;0;0;0;0;132;76;0;0;0.597978;0.279544;1421927500;1421927500;0.427333;0.200667;0;0;0;0;0;0;0;0;9;10;3;3;1;1;3;;0
59.166.0.5;61110;149.171.126.6;53;udp;CON;0.001067;146;178;31;29;0;0;dns;547329;667291.5;2;2;0;0;0;0;73;89;0;0;0;0;1421927500;1421927500;0.009;0.005;0;0;0;0;0;0;0;0;5;4;2;6;3;1;2;;0
59.166.0.9;59392;149.171.126.1;1235;tcp;FIN;0.018827;2558;23162;31;29;7;14;-;1060179.5;9607903;40;42;255;255;3871690198;3907634976;64;551;0;0;29.445.658;26.930.971;1421927500;1421927500;0.473641;0.446268;0.000662;0.000527;0.000135;0;0;0;0;0;5;7;7;3;1;1;1;;0
59.166.0.6;7339;149.171.126.5;6881;tcp;FIN;1.655.649;13766;548216;31;29;21;197;-;6.624.109.375;2642903.25;240;438;255;255;2975897409;2981077509;57;1252;0;0;2.188.581.803;1.617.939.917;1421927498;1421927500;6.925.925;3.787.602;0.000557;0.000463;0.000094;0;0;0;0;0;9;6;4;2;2;1;2;;0
59.166.0.1;15779;149.171.126.9;5190;tcp;FIN;0.236323;1272;2572;31;29;4;4;-;4.038.540.625;8.226.029.688;16;18;255;255;3691688174;3691997259;80;143;0;0;1.185.916.375;32.538.906;1421927499;1421927500;15.729.866;13.867.941;0.000773;0.000559;0.000214;0;0;0;0;0;3;3;2;5;2;1;2;;0
59.166.0.9;38035;149.171.126.2;80;tcp;FIN;1.083.148;1684;10168;31;29;3;5;http;1.155.151.465;7.093.398.438;14;18;255;255;1306305102;3453172235;120;565;1;3924;8.785.107.226;7.693.379.274;1421927499;1421927500;83.225.459;63.679;0.000769;0.000596;0.000173;0;0;1;0;0;2;2;2;3;1;1;1;;0
59.166.0.5;57773;149.171.126.1;65358;tcp;FIN;0.028929;2974;30506;31;29;7;18;-;8.055.584.375;8267413;48;50;255;255;1966301461;1966577056;62;610;0;0;37.359.448;36.576.907;1421927500;1421927500;0.608362;0.578122;0.000757;0.000596;0.000161;0;0;0;0;0;4;7;7;6;1;1;2;;0
59.166.0.9;1587;149.171.126.8;20947;tcp;FIN;0.052348;3806;51808;31;29;7;26;-;5.726.293.125;7797662;64;66;255;255;1726300897;3871958680;59;785;0;0;57.262.178;53.425.641;1421927500;1421927500;0.824968;0.797385;0.000645;0.000509;0.000136;0;0;0;0;0;5;4;2;3;1;1;1;;0
59.166.0.6;44131;149.171.126.5;6881;tcp;FIN;2.253.245;13662;548216;31;29;21;197;-;4.830.366.797;1.941.963.625;238;438;255;255;826317555;2981611187;57;1252;0;0;3.370.659.058;248.193.347;1421927498;1421927500;9.505.995;5.155.105;0.000604;0.00046;0.000144;0;0;0;0;0;9;6;4;2;2;1;2;;0
59.166.0.0;56089;149.171.126.1;5190;tcp;FIN;0.004325;1064;2260;31;29;4;4;-;1.805.317.875;3832601;12;12;255;255;4055882400;1906618070;89;188;0;0;18.352.713;0.402269;1421927500;1421927500;0.360182;0.339;0.000715;0.000586;0.000129;0;0;0;0;0;7;7;7;3;1;1;1;;0
59.166.0.5;54680;149.171.126.0;25;tcp;FIN;0.031362;37358;3380;31;29;18;8;smtp;9346342;841783;52;42;255;255;3995886423;3996949466;718;80;0;0;35.158.095;167.296;1421927500;1421927500;0.607902;0.751366;0.000688;0.000552;0.000136;0;0;0;0;0;2;1;2;6;1;1;1;;0
59.166.0.1;5435;149.171.126.8;80;tcp;FIN;1.047.245;1684;10168;31;29;3;5;http;1.194.753.809;7.336.582.813;14;18;255;255;1186303687;1194993319;120;565;1;3924;8.771.321.497;7.680.553.473;1421927499;1421927500;80.528.769;61.571.059;0.000654;0.000528;0.000126;0;0;1;0;0;3;2;2;5;3;1;1;;0
59.166.0.3;18342;149.171.126.7;111;udp;CON;0.004613;568;312;31;29;0;0;-;7.387.816.875;4.058.096.563;4;4;0;0;0;0;142;78;0;0;1.683.152;1.465.599;1421927500;1421927500;1.196.667;1.041.333;0;0;0;0;0;0;0;0;9;10;3;3;1;1;3;;0
59.166.0.5;57310;149.171.126.6;57359;tcp;FIN;0.054948;4014;59356;31;29;7;28;-;575.817.125;8514814;68;68;255;255;4111691195;4133550875;59;873;0;0;59.286.729;53.421.554;1421927500;1421927500;0.827227;0.812701;0.000916;0.000494;0.000422;0;0;0;0;0;4;5;2;6;1;1;2;;0
59.166.0.1;58925;149.171.126.2;5190;tcp;FIN;0.02222;1064;2364;31;29;4;4;-;351.395.125;7.906.390.625;12;14;255;255;1786301874;1786639331;89;169;0;0;183.901.557;4.777.393;1421927500;1421927500;1.987.636;1.659.462;0.000778;0.000638;0.00014;0;0;0;0;0;3;5;2;5;2;1;1;;0
59.166.0.3;21116;149.171.126.7;1253;tcp;FIN;0.005205;4136;2456;31;29;7;7;-;6004995.5;3565802.25;18;18;255;255;3815886030;3819038558;230;136;0;0;14.308.847;0.347141;1421927500;1421927500;0.287824;0.277647;0.000608;0.00048;0.000128;0;0;0;0;0;9;10;3;3;1;1;3;;0
59.166.0.5;31659;149.171.126.3;53;udp;CON;0.001056;146;178;31;29;0;0;dns;5.530.303.125;6.742.424.375;2;2;0;0;0;0;73;89;0;0;0;0;1421927500;1421927500;0.01;0.007;0;0;0;0;0;0;0;0;5;2;1;6;3;1;1;;0
175.45.176.3;48454;149.171.126.12;111;tcp;FIN;0.632238;564;354;254;252;2;1;-;6.427.959.473;392.257.373;10;8;255;255;2783522742;4136229360;56;44;0;0;5.405.886.001;137.644.625;1421927500;1421927500;68.706.667;89.360.711;0.05218;0.006709;0.045471;0;1;0;0;0;1;3;1;1;1;1;1;Reconnaissance;1
175.45.176.2;24568;149.171.126.12;23;tcp;FIN;0.420799;800;518;254;252;4;3;-;1.412.550.977;8.878.348.633;14;10;255;255;2265619202;2690519987;57;52;0;0;1.594.268.974;59.084.059;1421927501;1421927501;30.710.617;45.828.891;0.051855;0.008334;0.043521;0;1;0;0;0;1;3;1;1;1;1;1;Exploits;1
59.166.0.3;3654;149.171.126.4;43090;tcp;FIN;0.022702;2974;30506;31;29;7;18;-;1026517.5;10535107;48;50;255;255;118817145;119087019;62;610;0;0;28.812.435;2.585.848;1421927501;1421927501;0.475383;0.451327;0.000745;0.000581;0.000164;0;0;0;0;0;9;3;5;4;1;1;2;;0
59.166.0.6;44427;149.171.126.4;6635;tcp;FIN;0.029866;2558;23162;31;29;7;14;-;668318.5;6056653;40;42;255;255;238820133;266195864;64;551;0;0;0;46.232.279;1421927501;1421927501;0.754667;0.714512;0.000721;0.000568;0.000153;0;0;0;0;0;9;3;5;6;1;1;1;;0
59.166.0.6;7058;149.171.126.9;8434;tcp;FIN;0.045021;3806;51808;31;29;7;26;-;665.822.625;9066702;64;66;255;255;2384203544;2388700760;59;785;0;0;43.277.164;42.369.475;1421927501;1421927501;0.707222;0.683246;0.00076;0.000601;0.000159;0;0;0;0;0;9;3;2;6;1;1;1;;0
59.166.0.6;3490;149.171.126.5;6881;tcp;FIN;2.875.305;13454;548216;31;29;21;197;-;3.727.465.625;1.521.828.125;234;438;255;255;2975893481;2982145650;57;1252;0;0;4.642.448.055;3.389.364.084;1421927498;1421927501;12.339.013;6.578.597;0.000579;0.000455;0.000124;0;0;0;0;0;9;6;3;6;2;1;3;;0
59.166.0.3;1689;149.171.126.6;5190;tcp;FIN;0.004269;1064;2260;31;29;4;4;-;1828999.75;3882876.5;12;12;255;255;478820506;479094996;89;188;0;0;17.940.775;0.409491;1421927501;1421927501;0.355545;0.333727;0.000754;0.000592;0.000162;0;0;0;0;0;9;5;2;4;2;1;1;;0
59.166.0.6;44481;149.171.126.5;42315;tcp;FIN;0.027279;2558;23162;31;29;7;14;-;731.698.375;6631034.5;40;42;255;255;2324208413;202484952;64;551;0;0;0;4.199.933;1421927501;1421927501;0.690744;0.65322;0.000631;0.000494;0.000137;0;0;0;0;0;9;6;3;6;1;1;3;;0
59.166.0.8;18143;149.171.126.4;53;udp;CON;0.001099;146;178;31;29;0;0;dns;5.313.921.875;6.478.616.875;2;2;0;0;0;0;73;89;0;0;0;0;1421927501;1421927501;0.01;0.008;0;0;0;0;0;0;0;0;2;5;5;2;1;1;2;;0
59.166.0.0;39457;149.171.126.3;53;udp;CON;0.001032;146;178;31;29;0;0;dns;565891.5;689922.5;2;2;0;0;0;0;73;89;0;0;0;0;1421927501;1421927501;0.011;0.001;0;0;0;0;0;0;0;0;4;2;2;1;1;1;1;;0
59.166.0.3;5136;149.171.126.2;49301;tcp;FIN;0.061282;4014;59460;31;29;7;28;-;5.163.016.875;7651316.5;68;70;255;255;118820368;132732162;59;849;0;0;0;54.336.444;1421927501;1421927501;0.909388;0.881029;0.000621;0.000488;0.000133;0;0;0;0;0;9;5;2;4;1;1;1;;0
59.166.0.8;19827;149.171.126.4;25;tcp;FIN;0.02445;37230;3276;31;29;18;8;smtp;11947648;1045398.75;52;40;255;255;2688403329;540022640;716;82;0;0;28.418.584;1.328.464;1421927501;1421927501;0.472412;0.606436;0.000979;0.000795;0.000184;0;0;0;0;0;1;1;5;2;1;1;2;;0
59.166.0.5;46803;149.171.126.3;80;tcp;FIN;1.160.403;1684;10168;31;29;3;5;http;1.078.246.094;6.621.147.656;14;18;255;255;4291691726;2705818;120;565;1;3924;9.464.913.893;8.286.412.518;1421927500;1421927501;89.232.925;68.194.176;0.001218;0.001094;0.000124;0;0;1;0;0;2;1;2;3;2;1;1;;0
59.166.0.5;52791;149.171.126.9;80;tcp;FIN;1.008.889;1684;10168;31;29;3;5;http;1.240.176.172;761.550.625;14;18;255;255;4235885569;2087903836;120;565;1;3924;8.766.317.943;7.675.790.791;1421927500;1421927501;77.579.615;59.316.882;0.000623;0.000498;0.000125;0;0;1;0;0;2;3;2;3;2;1;1;;0
59.166.0.3;13192;149.171.126.4;5190;tcp;FIN;0.005802;1920;4312;31;29;6;6;-;2527404.25;5698724.5;22;24;255;255;418817719;419039093;87;180;0;0;16.266.282;13.566.675;1421927501;1421927501;0.258667;0.231304;0.000612;0.000478;0.000134;0;0;0;0;0;9;3;5;4;2;1;2;;0
59.166.0.9;20831;149.171.126.7;8387;tcp;FIN;0.03396;3806;51808;31;29;7;26;-;882685.5;12019788;64;66;255;255;2808398878;659128261;59;785;0;0;31.085.892;30.845.691;1421927501;1421927501;0.533746;0.512831;0.000723;0.000615;0.000108;0;0;0;0;0;5;10;1;3;1;1;1;;0
59.166.0.9;22416;149.171.126.6;1964;tcp;FIN;0.014855;2558;23162;31;29;7;14;-;1.343.655.375;12176910;40;42;255;255;2808402253;679552908;64;551;0;0;0;20.499.509;1421927501;1421927501;0.372769;0.344732;0.000879;0.000718;0.000161;0;0;0;0;0;5;5;2;3;1;1;1;;0
59.166.0.9;63139;149.171.126.0;53;udp;CON;0.001072;146;178;31;29;0;0;dns;544.776.125;664.179.125;2;2;0;0;0;0;73;89;0;0;0;0;1421927501;1421927501;0.01;0.008;0;0;0;0;0;0;0;0;3;2;1;3;1;1;1;;0
59.166.0.6;48500;149.171.126.5;6881;tcp;FIN;3.046.653;16744;707082;31;29;26;253;-;4.381.989.063;1853365;294;560;255;255;2975894469;2975274860;57;1263;0;0;4.798.784.893;3.474.148.007;1421927498;1421927501;10.396.983;5.449.302;0.000625;0.00049;0.000135;0;0;0;0;0;9;6;3;6;2;1;3;;0
59.166.0.5;12106;149.171.126.8;53;udp;CON;0.001133;146;178;31;29;0;0;dns;5.154.457.188;628.420.125;2;2;0;0;0;0;73;89;0;0;0;0;1421927501;1421927501;0.01;0.007;0;0;0;0;0;0;0;0;5;4;1;3;1;1;1;;0
59.166.0.6;6884;149.171.126.2;4951;tcp;FIN;0.038871;3806;51808;31;29;7;26;-;771.166.125;10501196;64;66;255;255;2324204960;179086015;59;785;0;0;34.591.021;33.847.138;1421927501;1421927501;0.611889;0.599328;0.000636;0.000509;0.000127;0;0;0;0;0;9;5;2;6;1;1;1;;0
59.166.0.3;27939;149.171.126.1;55346;tcp;FIN;0.03477;4014;59460;31;29;7;28;-;909.979.875;13485418;68;70;255;255;2984208181;2996564756;59;849;0;0;0;28.938.902;1421927502;1421927502;0.514045;0.495957;0.000697;0.000546;0.000151;0;0;0;0;0;9;7;1;2;1;1;1;;0
59.166.0.4;23615;149.171.126.2;25;tcp;FIN;0.492198;37358;3172;31;29;18;8;smtp;5.955.326.875;502.074.375;52;38;255;255;2868401655;719821187;718;83;0;0;994.497.908;34.799.098;1421927502;1421927502;9.643.098;13.287.784;0.000681;0.000546;0.000135;0;0;0;0;0;1;1;2;4;1;1;1;;0
59.166.0.4;29966;149.171.126.4;53;udp;CON;0.000996;130;162;31;29;0;0;dns;5.220.883.438;650.602.375;2;2;0;0;0;0;65;81;0;0;0;0;1421927502;1421927502;0.01;0.008;0;0;0;0;0;0;0;0;3;5;2;4;3;1;1;;0
59.166.0.9;64857;149.171.126.8;80;tcp;FIN;1.112.309;1580;10168;31;29;3;5;http;1.042.156.445;6.907.433.594;12;18;255;255;2744208220;2749464085;132;565;1;3924;9.587.211.866;7.719.082.014;1421927501;1421927502;101.087.635;6.539.753;0.000691;0.000546;0.000145;0;0;1;0;0;2;2;7;1;1;1;1;;0
59.166.0.0;4290;149.171.126.2;80;tcp;FIN;112.086;1684;10168;31;29;3;5;http;1.116.285.742;6.854.736.719;14;18;255;255;58821221;2209383684;120;565;1;3924;8.822.954.062;7.724.957.559;1421927500;1421927502;86.192.695;65.904.706;0.000615;0.000476;0.000139;0;0;1;0;0;3;2;2;7;3;1;1;;0
59.166.0.0;43041;149.171.126.4;53;udp;CON;0.00107;132;164;31;29;0;0;dns;4.934.579.375;613.084.125;2;2;0;0;0;0;66;82;0;0;0;0;1421927502;1421927502;0.011;0.008;0;0;0;0;0;0;0;0;4;5;2;7;1;1;1;;0
59.166.0.0;11368;149.171.126.7;80;tcp;FIN;1.008.621;1684;10168;31;29;3;5;http;1.240.505.664;7.617.529.688;14;18;255;255;2448402047;299825158;120;565;1;3924;876.577.826;7.674.209.418;1421927501;1421927502;77.558.925;59.303.588;0.000582;0.000456;0.000126;0;0;1;0;0;3;3;5;7;3;1;5;;0
59.166.0.4;21952;149.171.126.9;53;udp;CON;0.001039;146;178;31;29;0;0;dns;5.620.789.375;6.852.743.125;2;2;0;0;0;0;73;89;0;0;0;0;1421927502;1421927502;0.007;0.008;0;0;0;0;0;0;0;0;3;2;2;4;3;1;1;;0
59.166.0.7;24848;149.171.126.8;111;udp;CON;0.004525;568;304;31;29;0;0;-;753.149.125;4.030.939.063;4;4;0;0;0;0;142;76;0;0;1.725.577;1.436.606;1421927502;1421927502;1.228.667;1.023.333;0;0;0;0;0;0;0;0;7;4;7;4;1;1;4;;0
59.166.0.7;27436;149.171.126.8;26086;tcp;FIN;0.005053;3736;2456;31;29;7;7;-;5587176;3673065.5;18;18;255;255;2924209600;781893822;208;136;0;0;13.855.707;0.346752;1421927502;1421927502;0.277529;0.268118;0.000622;0.000489;0.000133;0;0;0;0;0;7;4;7;4;1;1;4;;0
59.166.0.8;28125;149.171.126.8;22;tcp;FIN;0.021884;5928;8010;31;29;14;17;ssh;2132334.25;2877719;62;58;255;255;3048399089;899135659;96;138;0;0;46.080.598;51.473.809;1421927502;1421927502;0.358754;0.37014;0.000826;0.000648;0.000178;0;0;0;0;0;1;1;7;3;1;1;1;;0
59.166.0.0;41536;149.171.126.7;6881;tcp;FIN;0.018026;1540;1644;31;29;4;4;-;640.852.125;6.892.266.875;16;18;255;255;1198827785;3353587362;96;91;0;0;71.462.508;2.148.185;1421927502;1421927502;11.808;1.032.588;0.000601;0.000469;0.000132;0;0;0;0;0;7;10;5;7;3;1;5;;0
59.166.0.0;6965;149.171.126.7;80;tcp;FIN;0.004093;1058;822;31;29;2;2;http;1809919.25;1446371.75;8;10;255;255;3344209205;3349446597;132;82;1;82;33.985.103;0.72272;1421927502;1421927502;0.534714;0.395111;0.000671;0.000533;0.000138;0;0;1;0;0;3;3;5;7;3;1;5;;0
59.166.0.7;26285;149.171.126.8;22221;udp;CON;0.001767;520;304;31;29;0;0;-;1.765.704.625;1.032.258.063;4;4;0;0;0;0;130;76;0;0;0.625791;0.319382;1421927502;1421927502;0.448;0.231333;0;0;0;0;0;0;0;0;7;4;7;4;1;1;4;;0
59.166.0.0;40462;149.171.126.7;6881;tcp;FIN;0.017977;1540;1644;31;29;4;4;-;642.598.875;6.911.053.125;16;18;255;255;1198828779;1204632347;96;91;0;0;70.900.648;2.028.336;1421927502;1421927502;1.177.267;1.027.765;0.000635;0.000502;0.000133;0;0;0;0;0;7;10;5;7;3;1;5;;0
59.166.0.3;55863;149.171.126.3;54907;tcp;FIN;0.020003;2974;30506;31;29;7;18;-;1165025.25;11956606;48;50;255;255;2984204543;2988707643;62;610;0;0;25.476.145;23.268.388;1421927502;1421927502;0.418383;0.395633;0.000725;0.000606;0.000119;0;0;0;0;0;9;5;2;2;1;1;1;;0
59.166.0.5;5925;149.171.126.9;45617;tcp;FIN;0.050999;3806;51808;31;29;7;26;-;587776.25;8003921.5;64;66;255;255;3408398850;3409285479;59;785;0;0;55.166.194;54.368.624;1421927502;1421927502;0.803651;0.775738;0.000708;0.000568;0.00014;0;0;0;0;0;4;3;2;1;1;1;1;;0
59.166.0.4;2468;149.171.126.8;53;udp;CON;0.001071;146;178;31;29;0;0;dns;545284.75;664799.25;2;2;0;0;0;0;73;89;0;0;0;0;1421927502;1421927502;0.01;0.003;0;0;0;0;0;0;0;0;3;4;7;4;3;1;1;;0
59.166.0.7;51402;149.171.126.8;53;udp;CON;0.001076;146;178;31;29;0;0;dns;5.427.509.375;661710;2;2;0;0;0;0;73;89;0;0;0;0;1421927502;1421927502;0.01;0.006;0;0;0;0;0;0;0;0;1;4;7;4;1;1;4;;0
59.166.0.8;43180;149.171.126.3;57455;tcp;FIN;0.018003;2974;30506;31;29;7;18;-;1.294.450.875;13284897;48;50;255;255;3228401141;3228717478;62;610;0;0;22.078.156;22.163.627;1421927502;1421927502;0.37234;0.361375;0.000813;0.000647;0.000166;0;0;0;0;0;3;5;2;3;1;1;1;;0
59.166.0.0;45942;149.171.126.7;6881;tcp;FIN;0.01424;1540;1644;31;29;4;4;-;8.112.359.375;872.471.875;16;18;255;255;3344210429;1205167229;96;91;0;0;62.252.473;1.441.945;1421927502;1421927502;0.9268;0.784353;0.001025;0.000903;0.000122;0;0;0;0;0;7;10;5;7;3;1;5;;0
59.166.0.8;7915;149.171.126.0;48369;tcp;FIN;0.040847;4014;59460;31;29;7;28;-;774.597.875;11479130;68;70;255;255;1078827115;1089984749;59;849;0;0;0;35.979.684;1421927502;1421927502;0.604612;0.584145;0.00067;0.000537;0.000133;0;0;0;0;0;3;1;1;3;1;1;1;;0
175.45.176.2;32188;149.171.126.11;80;tcp;FIN;0.270259;802;1332;62;252;2;2;http;213.720.918;3.451.503.906;10;8;255;255;142567952;3111766122;80;167;1;265;1.467.621.721;51.350.645;1421927502;1421927502;30.028.778;36.672.715;0.057171;0.012878;0.044293;0;1;1;0;0;1;1;1;1;1;1;1;DoS;1
175.45.176.1;42419;149.171.126.12;143;tcp;FIN;0.688757;1004;6092;62;252;6;8;-;1.102.275.586;6.722.835.156;18;20;255;255;2881015031;3198912416;56;305;0;0;1.936.565.401;1.898.916.623;1421927503;1421927503;40.515.118;35.887.474;0.051773;0.006206;0.045567;0;1;0;0;0;1;3;1;1;1;1;1;Exploits;1
59.166.0.0;39648;149.171.126.7;6881;tcp;FIN;0.823471;13142;548216;31;29;21;197;-;1.271.204.453;5313751;228;438;255;255;3344212372;1202946370;58;1252;0;0;870.704.596;62.480.244;1421927502;1421927503;3.626.247;1.883.304;0.000587;0.000464;0.000123;0;0;0;0;0;7;10;6;3;2;1;2;;0
59.166.0.1;17500;149.171.126.2;37221;tcp;FIN;0.032998;3078;30506;31;29;7;18;-;7.314.383.125;7247954.5;50;50;255;255;1618818981;3768733787;62;610;0;0;48.069.666;1.355.222;1421927503;1421927503;0.667041;0.659918;0.000787;0.000651;0.000136;0;0;0;0;0;3;5;2;1;1;1;1;;0
59.166.0.3;38340;149.171.126.6;53;udp;CON;0.001005;146;178;31;29;0;0;dns;5.810.945.625;708457.75;2;2;0;0;0;0;73;89;0;0;0;0;1421927503;1421927503;0.001;0.007;0;0;0;0;0;0;0;0;2;4;4;2;2;2;2;;0
59.166.0.3;38340;149.171.126.6;53;udp;CON;0.001005;146;178;31;29;0;0;dns;5.810.945.625;708457.75;2;2;0;0;0;0;73;89;0;0;0;0;1421927503;1421927503;0.001;0.007;0;0;0;0;0;0;0;0;2;4;4;2;2;2;2;;0
59.166.0.0;65189;149.171.126.3;5190;tcp;FIN;0.006309;1064;2260;31;29;4;4;-;1.237.597.125;2627357.75;12;12;255;255;3944203941;1799118531;89;188;0;0;33.949.924;0.825172;1421927503;1421927503;0.541273;0.514727;0.000807;0.000645;0.000162;0;0;0;0;0;7;5;3;3;1;1;1;;0
